CRTR_YR|ADMDST_CLSF_CD|HOHL_SPIDN|SPIDN|LFNR_SE_CD|HOHL_REL_CD|SD_CD|AAGE|NTNLTY_CD|FMNM_ACHM_CD|HS_SHAPE_CD|BRTH_YR|ENTCNY_YR
2023|47110000|HS00001116|SP00001116|1|1|2|32|410|001|G2|1986|
2023|41130000|HS00001117|SP00001117|1|3|2|59|410|001|G4|1980|
2023|43110000|HS00001118|SP00001118|1|2|2|56|410|004|G3|1982|
2023|41110000|HS00001119|SP00001119|1|1|2|70|410|001|G3|1947|
2023|11110000|HS00001120|SP00001120|1|1|1|66|410|002|G2|1964|
2023|11140000|HS00001121|SP00001121|1|1|2|70|410|001|G4|1973|
2023|26110000|HS00001122|SP00001122|1|2|1|35|410|004|G1|1949|
2023|26110000|HS00001123|SP00001123|1|2|1|30|410|001|G1|1949|
2023|45110000|HS00001124|SP00001124|1|1|1|60|410|002|G2|1933|
2023|45110000|HS00001125|SP00001125|1|2|2|24|410|004|G3|1980|
2023|45110000|HS00001126|SP00001126|1|3|2|54|410|003|G3|1985|
2023|41150000|HS00001127|SP00001127|1|3|2|66|840|002|G2|2003|2010
2023|41130000|HS00001128|SP00001128|1|1|1|81|410|003|G2|1992|
2023|42110000|HS00001129|SP00001129|1|1|2|68|410|002|G2|1958|
2023|27110000|HS00001130|SP00001130|1|1|1|94|410|002|G1|1943|
2023|42110000|HS00001131|SP00001131|1|1|1|61|410|003|G3|1958|
2023|44130000|HS00001132|SP00001132|1|1|1|53|410|002|G2|1929|
2023|43110000|HS00001133|SP00001133|1|1|1|38|410|004|G1|1956|
2023|41150000|HS00001134|SP00001134|1|1|1|70|410|002|G2|1937|
2023|11110000|HS00001135|SP00001135|1|2|1|80|410|004|G2|1983|
2023|43110000|HS00001136|SP00001136|1|1|2|44|410|001|G3|1979|
2023|27110000|HS00001137|SP00001137|1|3|1|25|410|003|G2|1943|
2023|43110000|HS00001138|SP00001138|1|1|1|20|410|003|G1|1954|
2023|41130000|HS00001139|SP00001139|1|2|2|67|840|003|G3|1967|
2023|45110000|HS00001140|SP00001140|1|1|1|69|410|002|G2|1932|
2023|26140000|HS00001141|SP00001141|1|3|1|29|410|003|G2|1946|2020
2023|46110000|HS00001142|SP00001142|1|3|1|21|410|001|G1|1981|
2023|45110000|HS00001143|SP00001143|1|1|2|69|410|003|G4|1958|
2023|26140000|HS00001144|SP00001144|1|2|2|49|410|004|G2|1974|
2023|41110000|HS00001145|SP00001145|1|1|1|51|410|002|G2|1972|
2023|41130000|HS00001146|SP00001146|1|2|1|39|410|001|G1|1943|
2023|44130000|HS00001147|SP00001147|1|1|1|73|410|003|G1|1953|
2023|42110000|HS00001148|SP00001148|1|1|2|75|410|004|G2|2003|
2023|45110000|HS00001149|SP00001149|1|1|2|23|410|002|G1|1960|
2023|27110000|HS00001150|SP00001150|2|4|1|26|410|001|G2|1955|
2023|41110000|HS00001151|SP00001151|1|1|1|61|410|002|G1|1965|
2023|28110000|HS00001152|SP00001152|1|2|2|65|410|004|G2|1981|
2023|46110000|HS00001153|SP00001153|1|1|1|30|410|002|G2|1955|
2023|26140000|HS00001154|SP00001154|1|1|2|31|410|003|G2|1932|
2023|41130000|HS00001155|SP00001155|1|1|1|71|410|002|G3|1997|
2023|11170000|HS00001156|SP00001156|1|4|2|54|410|003|G2|1958|
2023|45110000|HS00001157|SP00001157|1|3|2|28|410|002|G3|1935|
2023|27110000|HS00001158|SP00001158|1|1|2|65|410|002|G3|1973|
2023|26140000|HS00001159|SP00001159|1|3|2|25|156|003|G4|1978|
2023|41130000|HS00001160|SP00001160|1|1|2|37|410|003|G1|1985|
2023|41110000|HS00001161|SP00001161|1|1|1|73|410|002|G2|1987|
2023|45110000|HS00001162|SP00001162|1|2|2|36|410|002|G2|1974|
2023|41130000|HS00001163|SP00001163|1|1|2|24|410|001|G1|1946|
2023|41110000|HS00001164|SP00001164|1|1|1|91|410|003|G1|1990|
2023|11140000|HS00001165|SP00001165|1|2|1|36|410|002|G1|1986|
2023|11110000|HS00001166|SP00001166|1|1|2|58|410|003|G2|1929|2020
2023|27110000|HS00001167|SP00001167|1|4|2|81|410|002|G3|1929|2000
2023|47110000|HS00001168|SP00001168|1|2|2|94|410|004|G2|1986|
2023|46110000|HS00001169|SP00001169|1|3|1|80|410|003|G3|1972|
2023|41150000|HS00001170|SP00001170|1|2|2|45|410|002|G3|1973|
2023|41150000|HS00001171|SP00001171|1|4|2|84|410|002|G1|1981|
2023|27110000|HS00001172|SP00001172|1|1|2|20|410|003|G2|1992|2020
2023|11200000|HS00001173|SP00001173|1|2|2|44|410|001|G1|1999|
2023|11110000|HS00001174|SP00001174|1|2|1|34|410|001|G3|1957|
2023|26140000|HS00001175|SP00001175|1|4|1|59|410|001|G2|2000|
2023|26140000|HS00001176|SP00001176|1|1|2|86|410|002|G2|1957|
2023|11200000|HS00001177|SP00001177|1|2|1|78|410|002|G2|1996|
2023|26110000|HS00001178|SP00001178|1|3|1|94|410|002|G2|1992|
2023|11110000|HS00001179|SP00001179|1|1|1|30|410|001|G3|2003|
2023|41150000|HS00001180|SP00001180|1|4|1|76|410|002|G3|1974|
2023|46110000|HS00001181|SP00001181|1|1|1|74|410|002|G2|1979|
2023|42110000|HS00001182|SP00001182|1|1|2|54|410|002|G2|1979|
2023|28110000|HS00001183|SP00001183|1|2|1|27|840|003|G1|1980|
2023|28110000|HS00001184|SP00001184|1|1|1|27|410|002|G1|1933|
2023|26140000|HS00001185|SP00001185|1|1|1|88|410|004|G1|1971|
2023|11170000|HS00001186|SP00001186|1|1|2|42|410|004|G2|1943|1990
2023|41150000|HS00001187|SP00001187|1|1|2|67|410|003|G3|1986|
2023|41130000|HS00001188|SP00001188|1|3|1|90|410|003|G3|1967|
2023|11110000|HS00001189|SP00001189|1|4|1|56|410|001|G1|1999|
2023|28110000|HS00001190|SP00001190|1|2|1|35|410|003|G2|1984|
2023|26110000|HS00001191|SP00001191|1|1|2|56|410|002|G1|1998|
2023|11170000|HS00001192|SP00001192|1|2|1|37|410|002|G4|2002|
2023|42110000|HS00001193|SP00001193|2|4|1|33|410|004|G3|1990|
2023|41110000|HS00001194|SP00001194|1|3|2|80|410|001|G2|1992|
2023|41150000|HS00001195|SP00001195|1|1|2|45|410|002|G2|1980|
2023|43110000|HS00001196|SP00001196|1|1|1|71|410|004|G2|1948|
2023|47110000|HS00001197|SP00001197|1|4|1|74|410|004|G2|1992|
2023|44130000|HS00001198|SP00001198|1|4|1|61|410|003|G1|1958|
2023|41150000|HS00001199|SP00001199|1|1|2|60|410|003|G2|1976|
2023|45110000|HS00001200|SP00001200|1|3|2|33|410|004|G2|1973|
2023|41110000|HS00001201|SP00001201|1|1|1|59|410|001|G2|1934|2010
2023|47110000|HS00001202|SP00001202|1|1|2|76|410|002|G2|1969|
2023|43110000|HS00001203|SP00001203|1|3|1|34|410|001|G2|1984|
2023|42110000|HS00001204|SP00001204|1|2|1|37|410|002|G2|1986|
2023|46110000|HS00001205|SP00001205|1|1|2|71|410|004|G2|1991|
2023|41110000|HS00001206|SP00001206|1|4|1|93|410|003|G4|1943|
2023|43110000|HS00001207|SP00001207|1|3|2|49|410|004|G2|1954|
2023|26110000|HS00001208|SP00001208|1|1|1|82|410|003|G2|1983|
2023|47110000|HS00001209|SP00001209|1|2|2|33|410|004|G1|1967|
2023|41150000|HS00001210|SP00001210|1|3|1|62|410|001|G2|1966|
2023|44130000|HS00001211|SP00001211|1|2|1|90|410|002|G2|2000|
2023|28110000|HS00001212|SP00001212|1|5|2|53|410|002|G2|1935|
2023|45110000|HS00001213|SP00001213|1|2|1|58|410|004|G1|1944|
2023|11140000|HS00001214|SP00001214|1|1|2|31|410|003|G2|1963|
2023|11140000|HS00001215|SP00001215|1|1|2|59|410|001|G2|1950|
2023|41110000|HS00001216|SP00001216|1|3|1|63|410|001|G2|1995|
2023|43110000|HS00001217|SP00001217|2|5|2|93|410|002|G2|1930|
2023|44130000|HS00001218|SP00001218|1|1|1|35|410|001|G2|1955|2020
2023|28110000|HS00001219|SP00001219|1|1|2|47|156|003|G2|1933|
2023|42110000|HS00001220|SP00001220|1|3|2|68|410|004|G2|1939|
2023|41130000|HS00001221|SP00001221|1|1|1|90|410|004|G2|1960|
2023|47110000|HS00001222|SP00001222|1|1|2|37|410|001|G2|1982|
2023|42110000|HS00001223|SP00001223|1|4|1|72|410|002|G3|1952|
2023|28110000|HS00001224|SP00001224|1|3|2|85|410|003|G2|1965|
2023|47110000|HS00001225|SP00001225|1|4|2|67|410|002|G2|1973|
2023|11140000|HS00001226|SP00001226|1|2|1|52|410|002|G4|1950|
2023|47110000|HS00001227|SP00001227|1|1|2|37|410|001|G3|1937|
2023|11170000|HS00001228|SP00001228|1|4|2|41|410|001|G2|1991|2010
2023|26110000|HS00001229|SP00001229|1|1|1|23|410|002|G3|1962|
2023|44130000|HS00001230|SP00001230|1|1|2|31|410|001|G1|1945|
2023|43110000|HS00001231|SP00001231|1|4|2|52|410|001|G3|1979|
2023|47110000|HS00001232|SP00001232|1|2|1|30|840|003|G1|1978|
2023|43110000|HS00001233|SP00001233|1|4|2|20|410|004|G2|2003|
2023|41150000|HS00001234|SP00001234|1|1|2|71|410|003|G4|1979|
2023|26140000|HS00001235|SP00001235|1|5|1|25|410|001|G1|1960|
2023|11110000|HS00001236|SP00001236|1|2|1|30|410|004|G3|1931|
2023|11170000|HS00001237|SP00001237|1|2|1|64|410|003|G2|1964|
2023|26140000|HS00001238|SP00001238|1|4|1|89|410|002|G1|1982|
2023|11110000|HS00001239|SP00001239|1|1|2|74|410|002|G4|1943|
2023|41110000|HS00001240|SP00001240|1|3|1|22|410|004|G2|1989|
2023|44130000|HS00001241|SP00001241|1|2|1|32|410|002|G3|1989|2020
2023|47110000|HS00001242|SP00001242|1|3|2|75|156|001|G3|1964|
2023|41110000|HS00001243|SP00001243|1|4|2|74|410|002|G1|1942|
2023|45110000|HS00001244|SP00001244|1|2|2|49|410|002|G2|1988|
2023|47110000|HS00001245|SP00001245|1|1|2|91|410|002|G2|2002|2020
2023|45110000|HS00001246|SP00001246|1|1|2|86|410|002|G2|1949|
2023|28110000|HS00001247|SP00001247|1|5|1|75|410|003|G1|1959|
2023|26140000|HS00001248|SP00001248|1|5|2|76|410|002|G2|1952|
2023|47110000|HS00001249|SP00001249|1|5|2|78|410|003|G3|1974|
2023|26110000|HS00001250|SP00001250|1|1|1|31|410|002|G1|1995|
2023|27110000|HS00001251|SP00001251|1|1|1|72|410|004|G2|1979|2010
2023|11140000|HS00001252|SP00001252|1|3|1|90|410|004|G2|1968|
2023|44130000|HS00001253|SP00001253|1|3|1|36|410|002|G1|1971|
2023|42110000|HS00001254|SP00001254|1|1|2|21|410|001|G1|1937|
2023|11140000|HS00001255|SP00001255|1|2|2|47|410|003|G1|1987|
2023|11200000|HS00001256|SP00001256|1|1|1|40|840|002|G2|1980|
2023|41130000|HS00001257|SP00001257|1|1|2|91|410|004|G1|1990|
2023|41130000|HS00001258|SP00001258|1|1|2|53|410|002|G3|1961|
2023|44130000|HS00001259|SP00001259|1|1|1|69|410|002|G3|1943|
2023|26110000|HS00001260|SP00001260|1|1|2|93|410|002|G1|1937|
2023|46110000|HS00001261|SP00001261|1|4|2|79|410|004|G3|1986|
2023|28110000|HS00001262|SP00001262|1|3|2|76|410|001|G4|1971|
2023|44130000|HS00001263|SP00001263|1|4|2|92|410|004|G1|1948|
2023|26110000|HS00001264|SP00001264|1|1|1|71|410|001|G4|2000|
2023|11110000|HS00001265|SP00001265|1|1|2|37|410|004|G2|1950|2010
2023|11110000|HS00001266|SP00001266|1|1|1|74|410|003|G2|1993|
2023|27110000|HS00001267|SP00001267|1|2|2|44|410|003|G1|2001|
2023|47110000|HS00001268|SP00001268|1|1|2|44|410|001|G3|1995|
2023|11110000|HS00001269|SP00001269|2|3|1|68|410|003|G3|1937|
2023|27110000|HS00001270|SP00001270|1|3|1|43|410|003|G4|1952|
2023|11140000|HS00001271|SP00001271|1|4|1|21|410|002|G4|1944|
2023|46110000|HS00001272|SP00001272|1|1|1|94|410|002|G1|1952|
2023|42110000|HS00001273|SP00001273|1|2|2|62|410|003|G2|1944|
2023|43110000|HS00001274|SP00001274|1|1|1|70|410|002|G2|1966|
2023|43110000|HS00001275|SP00001275|1|1|1|80|410|004|G1|1943|
2023|42110000|HS00001276|SP00001276|1|3|1|67|410|001|G1|1999|
2023|44130000|HS00001277|SP00001277|1|2|2|65|410|002|G3|1960|
2023|11110000|HS00001278|SP00001278|1|3|1|79|410|004|G2|1947|
2023|45110000|HS00001279|SP00001279|1|1|1|42|410|004|G1|1929|
2023|43110000|HS00001280|SP00001280|1|5|1|82|410|002|G4|1977|
2023|43110000|HS00001281|SP00001281|1|5|1|74|410|003|G3|1990|
2023|27110000|HS00001282|SP00001282|1|1|1|33|410|001|G2|1949|2020
2023|44130000|HS00001283|SP00001283|1|4|1|30|410|001|G2|1998|
2023|27110000|HS00001284|SP00001284|1|1|1|85|410|004|G2|1945|
2023|11110000|HS00001285|SP00001285|1|3|1|87|410|003|G2|1951|
2023|46110000|HS00001286|SP00001286|1|4|2|94|410|001|G2|1952|
2023|11200000|HS00001287|SP00001287|1|3|1|27|410|004|G2|1981|
2023|11140000|HS00001288|SP00001288|1|3|2|87|410|002|G1|1994|2010
2023|41150000|HS00001289|SP00001289|1|1|2|84|410|003|G2|1958|
2023|11200000|HS00001290|SP00001290|1|3|2|77|410|004|G2|1976|
2023|45110000|HS00001291|SP00001291|1|2|2|57|410|004|G2|1974|
2023|28110000|HS00001292|SP00001292|1|1|2|58|410|001|G2|1989|
2023|11110000|HS00001293|SP00001293|2|1|1|52|410|002|G2|1978|
2023|47110000|HS00001294|SP00001294|1|3|2|22|410|002|G2|1941|
2023|41110000|HS00001295|SP00001295|1|2|1|57|410|004|G2|1937|
2023|26110000|HS00001296|SP00001296|1|2|1|37|410|004|G1|1977|
2023|42110000|HS00001297|SP00001297|1|4|2|35|410|003|G4|1993|
2023|41130000|HS00001298|SP00001298|1|2|2|24|410|001|G2|2001|
2023|11110000|HS00001299|SP00001299|1|1|1|54|410|004|G2|1989|
2023|43110000|HS00001300|SP00001300|2|1|2|23|410|003|G1|2003|
2023|27110000|HS00001301|SP00001301|1|2|2|83|410|002|G2|1953|2020
2023|42110000|HS00001302|SP00001302|1|3|1|86|410|002|G2|1955|
2023|46110000|HS00001303|SP00001303|1|2|2|80|410|002|G2|1945|
2023|41150000|HS00001304|SP00001304|1|2|2|42|410|002|G3|1979|
2023|42110000|HS00001305|SP00001305|1|3|2|32|410|004|G3|1941|2010
2023|26110000|HS00001306|SP00001306|1|3|2|57|410|004|G2|1991|
2023|26110000|HS00001307|SP00001307|1|3|2|70|410|001|G2|1986|2000
2023|28110000|HS00001308|SP00001308|1|1|1|21|410|004|G4|1935|
2023|45110000|HS00001309|SP00001309|1|3|2|84|410|002|G4|1937|
2023|41110000|HS00001310|SP00001310|1|2|1|52|840|004|G2|1959|
2023|26140000|HS00001311|SP00001311|1|1|2|81|410|004|G3|1958|
2023|44130000|HS00001312|SP00001312|1|2|1|25|410|003|G3|1951|
2023|45110000|HS00001313|SP00001313|1|3|2|51|156|003|G4|1942|
2023|46110000|HS00001314|SP00001314|1|2|2|54|410|003|G1|1986|
2023|26140000|HS00001315|SP00001315|1|3|1|23|410|004|G4|1998|2020
2023|43110000|HS00001316|SP00001316|1|1|2|73|410|002|G2|1990|
2023|41150000|HS00001317|SP00001317|1|1|1|89|410|003|G2|1977|
2023|28110000|HS00001318|SP00001318|1|1|1|60|410|004|G2|1986|
2023|27110000|HS00001319|SP00001319|1|1|1|49|410|004|G2|1964|
2023|11140000|HS00001320|SP00001320|1|2|2|67|410|001|G3|1993|
2023|26110000|HS00001321|SP00001321|1|3|1|47|410|002|G2|1960|
2023|41130000|HS00001322|SP00001322|1|3|2|46|410|003|G2|1950|
2023|46110000|HS00001323|SP00001323|1|1|2|76|410|003|G2|1996|
2023|45110000|HS00001324|SP00001324|2|1|1|64|410|003|G1|1982|
2023|11200000|HS00001325|SP00001325|1|1|1|39|410|004|G2|1963|
2023|42110000|HS00001326|SP00001326|1|2|1|50|410|003|G2|1999|
2023|11140000|HS00001327|SP00001327|1|1|1|82|410|003|G2|1954|
2023|42110000|HS00001328|SP00001328|1|2|2|59|410|004|G1|1947|
2023|26140000|HS00001329|SP00001329|1|3|1|25|410|001|G1|1976|
2023|28110000|HS00001330|SP00001330|1|2|1|84|410|003|G2|2003|
2023|43110000|HS00001331|SP00001331|1|1|2|75|410|002|G2|1966|
2023|28110000|HS00001332|SP00001332|1|1|2|40|410|004|G3|1938|
2023|44130000|HS00001333|SP00001333|1|2|2|92|410|003|G3|1982|
2023|41130000|HS00001334|SP00001334|1|2|2|91|410|003|G2|1940|
2023|47110000|HS00001335|SP00001335|1|1|2|94|410|004|G2|1938|
2023|41150000|HS00001336|SP00001336|1|4|2|48|410|001|G1|1982|
2023|26140000|HS00001337|SP00001337|1|2|1|89|410|003|G3|1959|
2023|44130000|HS00001338|SP00001338|1|1|1|80|410|004|G2|2000|
2023|27110000|HS00001339|SP00001339|1|1|1|85|410|004|G1|1962|1990
2023|41130000|HS00001340|SP00001340|1|1|2|61|410|001|G2|1938|
2023|11170000|HS00001341|SP00001341|1|1|2|40|410|004|G2|1933|
2023|11170000|HS00001342|SP00001342|1|1|2|37|410|001|G2|1989|
2023|41130000|HS00001343|SP00001343|1|2|2|92|410|002|G1|1954|
2023|11200000|HS00001344|SP00001344|1|1|1|57|410|004|G2|1999|
2023|47110000|HS00001345|SP00001345|1|4|2|89|410|003|G1|1983|
2023|45110000|HS00001346|SP00001346|1|4|1|61|410|003|G2|1941|
2023|42110000|HS00001347|SP00001347|1|1|2|60|410|003|G3|1955|
2023|43110000|HS00001348|SP00001348|1|1|1|25|410|004|G4|1974|
2023|41150000|HS00001349|SP00001349|1|3|1|50|410|001|G2|1931|
2023|11140000|HS00001350|SP00001350|1|5|2|61|410|002|G1|1947|
2023|27110000|HS00001351|SP00001351|1|4|2|28|410|002|G2|2002|
2023|41110000|HS00001352|SP00001352|1|1|2|32|410|004|G2|1998|
2023|46110000|HS00001353|SP00001353|1|1|2|64|410|003|G3|1957|
2023|11200000|HS00001354|SP00001354|1|1|1|38|410|003|G2|1938|
2023|41110000|HS00001355|SP00001355|1|3|2|72|410|004|G2|1992|
2023|26140000|HS00001356|SP00001356|1|2|2|54|410|004|G3|1963|
2023|11170000|HS00001357|SP00001357|1|2|2|50|410|002|G2|1942|
2023|11140000|HS00001358|SP00001358|1|2|1|28|410|002|G2|1939|
2023|27110000|HS00001359|SP00001359|1|1|1|50|410|001|G3|1955|
2023|11140000|HS00001360|SP00001360|1|2|2|60|840|001|G2|1929|
2023|11140000|HS00001361|SP00001361|1|1|1|62|156|002|G2|1933|
2023|26140000|HS00001362|SP00001362|1|2|2|40|410|003|G3|1941|
2023|11200000|HS00001363|SP00001363|1|3|2|22|410|004|G2|1953|
2023|41130000|HS00001364|SP00001364|1|2|2|90|410|002|G2|1930|
2023|11110000|HS00001365|SP00001365|1|1|2|91|410|003|G1|2002|
2023|26140000|HS00001366|SP00001366|1|3|1|87|410|004|G2|1997|
2023|28110000|HS00001367|SP00001367|1|3|1|41|410|002|G2|1965|
2023|47110000|HS00001368|SP00001368|1|1|2|65|410|001|G2|1953|
2023|41150000|HS00001369|SP00001369|1|1|1|30|410|004|G2|1936|2020
2023|45110000|HS00001370|SP00001370|1|2|1|87|410|003|G2|1953|
2023|26140000|HS00001371|SP00001371|1|1|2|20|410|001|G2|1986|
2023|28110000|HS00001372|SP00001372|1|1|2|55|410|002|G3|1935|
2023|28110000|HS00001373|SP00001373|1|1|1|84|410|002|G2|1997|
2023|46110000|HS00001374|SP00001374|1|1|2|74|410|001|G2|1996|
2023|47110000|HS00001375|SP00001375|1|1|1|84|410|002|G3|1950|
2023|47110000|HS00001376|SP00001376|1|2|1|57|410|004|G1|1931|
2023|43110000|HS00001377|SP00001377|1|1|2|27|410|003|G2|1966|
2023|41110000|HS00001378|SP00001378|1|3|1|20|410|004|G1|1993|
2023|41130000|HS00001379|SP00001379|1|1|2|31|410|004|G2|2000|
2023|47110000|HS00001380|SP00001380|1|1|1|24|410|002|G4|1930|
2023|26110000|HS00001381|SP00001381|1|1|2|53|410|001|G2|1983|
2023|26140000|HS00001382|SP00001382|1|3|2|23|410|001|G3|1956|
2023|46110000|HS00001383|SP00001383|1|5|2|33|410|004|G1|1979|
2023|27110000|HS00001384|SP00001384|1|1|1|51|410|002|G2|1987|
2023|11200000|HS00001385|SP00001385|1|1|1|75|410|003|G2|1953|
2023|41130000|HS00001386|SP00001386|1|1|2|70|840|002|G2|1948|
2023|26140000|HS00001387|SP00001387|1|1|2|24|410|004|G2|1968|
2023|46110000|HS00001388|SP00001388|1|3|2|87|410|003|G2|1965|
2023|46110000|HS00001389|SP00001389|1|1|2|61|410|004|G2|1967|
2023|26140000|HS00001390|SP00001390|1|5|1|46|410|002|G3|1959|
2023|41130000|HS00001391|SP00001391|2|2|2|48|410|004|G3|1943|
2023|47110000|HS00001392|SP00001392|1|2|2|83|410|003|G2|1950|
2023|43110000|HS00001393|SP00001393|1|3|2|54|410|001|G4|1983|
2023|11200000|HS00001394|SP00001394|2|1|2|38|410|001|G1|1985|
2023|41150000|HS00001395|SP00001395|1|3|1|51|410|002|G2|1953|
2023|41150000|HS00001396|SP00001396|1|1|1|25|410|001|G2|1955|
2023|42110000|HS00001397|SP00001397|1|3|1|31|410|004|G2|1976|
2023|11110000|HS00001398|SP00001398|1|2|2|43|410|001|G2|1941|
2023|26140000|HS00001399|SP00001399|1|1|1|36|840|003|G2|1972|
2023|45110000|HS00001400|SP00001400|1|3|1|46|410|003|G3|1978|
2023|26110000|HS00001401|SP00001401|1|1|1|24|410|003|G2|1962|
2023|26140000|HS00001402|SP00001402|1|1|1|65|410|003|G3|1989|
2023|26140000|HS00001403|SP00001403|2|3|2|28|410|004|G2|1951|
2023|11200000|HS00001404|SP00001404|1|1|2|36|410|004|G2|1936|
2023|11170000|HS00001405|SP00001405|1|4|1|93|410|004|G2|1933|
2023|26140000|HS00001406|SP00001406|1|2|2|20|410|002|G2|1970|
2023|45110000|HS00001407|SP00001407|1|2|2|40|410|003|G2|1983|
2023|11110000|HS00001408|SP00001408|1|1|2|57|410|001|G3|1968|
2023|26110000|HS00001409|SP00001409|1|1|1|43|410|004|G2|1996|
2023|11140000|HS00001410|SP00001410|1|5|2|44|410|001|G1|1953|
2023|41130000|HS00001411|SP00001411|1|1|1|29|410|001|G3|1971|
2023|26110000|HS00001412|SP00001412|1|2|2|51|410|004|G2|1994|
2023|44130000|HS00001413|SP00001413|1|1|1|76|410|004|G3|1962|
2023|41130000|HS00001414|SP00001414|1|1|2|64|156|001|G2|1950|
2023|44130000|HS00001415|SP00001415|1|2|1|89|410|004|G2|1986|
2023|41150000|HS00001416|SP00001416|1|3|2|72|410|001|G2|1973|
2023|28110000|HS00001417|SP00001417|1|3|2|79|410|001|G2|1937|
2023|45110000|HS00001418|SP00001418|1|4|1|52|156|004|G2|1950|
2023|41110000|HS00001419|SP00001419|1|1|2|65|410|001|G1|1944|
2023|47110000|HS00001420|SP00001420|2|1|2|63|410|001|G4|1970|
2023|47110000|HS00001421|SP00001421|1|1|1|80|410|004|G2|1966|
2023|41150000|HS00001422|SP00001422|1|3|1|57|410|003|G2|1966|
2023|42110000|HS00001423|SP00001423|1|1|2|50|410|003|G2|1970|
2023|26110000|HS00001424|SP00001424|1|2|2|25|410|004|G2|1993|
2023|44130000|HS00001425|SP00001425|1|1|2|84|410|001|G1|2000|
2023|42110000|HS00001426|SP00001426|1|3|2|52|410|004|G2|1941|
2023|46110000|HS00001427|SP00001427|1|3|2|79|410|002|G1|1963|
2023|26110000|HS00001428|SP00001428|1|4|1|70|410|003|G1|1964|
2023|44130000|HS00001429|SP00001429|1|1|1|20|410|002|G1|1959|
2023|28110000|HS00001430|SP00001430|1|5|1|68|410|002|G3|1973|
2023|11200000|HS00001431|SP00001431|1|1|1|56|410|002|G2|1937|
2023|11170000|HS00001432|SP00001432|1|1|2|37|410|003|G3|1968|
2023|41130000|HS00001433|SP00001433|1|1|2|39|410|004|G3|1966|
2023|26140000|HS00001434|SP00001434|1|1|1|67|410|001|G1|1964|
2023|11140000|HS00001435|SP00001435|1|2|2|26|410|003|G2|1992|
2023|28110000|HS00001436|SP00001436|1|1|1|65|410|004|G2|1990|
2023|42110000|HS00001437|SP00001437|1|1|1|83|156|003|G3|1990|2010
2023|26140000|HS00001438|SP00001438|1|2|2|26|410|004|G2|1984|
2023|47110000|HS00001439|SP00001439|1|3|2|20|410|001|G2|1992|
2023|44130000|HS00001440|SP00001440|2|2|2|24|410|002|G2|1987|
2023|41110000|HS00001441|SP00001441|1|2|1|74|410|002|G3|1933|
2023|46110000|HS00001442|SP00001442|1|1|2|83|410|003|G2|1976|
2023|28110000|HS00001443|SP00001443|1|3|2|94|410|002|G3|1944|
2023|11170000|HS00001444|SP00001444|1|1|1|22|410|002|G1|1974|
2023|11110000|HS00001445|SP00001445|1|1|1|56|410|004|G2|1942|
2023|46110000|HS00001446|SP00001446|1|1|1|23|410|001|G2|1947|
2023|47110000|HS00001447|SP00001447|1|2|2|47|410|004|G1|1940|
2023|43110000|HS00001448|SP00001448|1|1|1|43|410|001|G1|1982|
2023|11140000|HS00001449|SP00001449|1|2|1|65|410|002|G2|1996|
2023|26110000|HS00001450|SP00001450|1|1|1|88|410|003|G3|1980|2010
2023|11110000|HS00001451|SP00001451|1|1|1|80|410|004|G2|1951|
2023|11110000|HS00001452|SP00001452|1|1|2|24|410|004|G2|1954|1990
2023|26110000|HS00001453|SP00001453|1|1|2|38|156|001|G2|1951|
2023|41130000|HS00001454|SP00001454|1|1|1|40|410|003|G1|1929|
2023|11140000|HS00001455|SP00001455|1|2|1|38|410|002|G2|1987|
2023|47110000|HS00001456|SP00001456|1|2|1|46|410|004|G3|1970|
2023|28110000|HS00001457|SP00001457|1|1|2|65|410|004|G3|1967|
2023|26110000|HS00001458|SP00001458|1|2|1|75|410|001|G3|1992|
2023|41110000|HS00001459|SP00001459|1|1|2|90|410|002|G2|1954|
2023|44130000|HS00001460|SP00001460|1|1|1|72|410|004|G2|2000|
2023|26140000|HS00001461|SP00001461|1|1|1|42|410|004|G3|1936|
2023|11110000|HS00001462|SP00001462|1|1|2|33|410|003|G1|1997|
2023|11110000|HS00001463|SP00001463|1|1|1|48|410|001|G1|1995|
2023|45110000|HS00001464|SP00001464|1|2|2|79|410|002|G2|1990|
2023|11140000|HS00001465|SP00001465|1|1|2|94|410|004|G3|1937|
2023|41150000|HS00001466|SP00001466|1|3|1|49|410|003|G2|1939|
2023|27110000|HS00001467|SP00001467|1|1|2|33|410|001|G4|1934|
2023|44130000|HS00001468|SP00001468|1|2|2|20|410|002|G2|1941|
2023|11140000|HS00001469|SP00001469|1|3|2|25|410|001|G2|1934|
2023|46110000|HS00001470|SP00001470|1|1|1|67|410|002|G2|1968|
2023|42110000|HS00001471|SP00001471|1|1|1|64|410|002|G3|2003|
2023|28110000|HS00001472|SP00001472|1|2|2|68|410|003|G2|1971|
2023|11200000|HS00001473|SP00001473|1|5|2|21|410|004|G3|1987|
2023|47110000|HS00001474|SP00001474|1|5|1|52|410|003|G2|1985|2010
