CRTR_YR|ADMDST_CLSF_CD|HOHL_SPIDN|SD_CD|AAGE|HS_SHAPE_CD|HS_SE_CD|MBHS_CNT|LVQT_KIND_CD|DTHS_TYPE_CD|LVQT_SN|HH_FMTN_CD|HH_HS_TYPE_CD|MCLTR_HS_YN
2023|11200000|HS00001726|2|44|G1|1|2|2|1|LV00001726|5|03|N
2023|46110000|HS00001727|2|51|G2|3|6|2|3|LV00001727|1|02|N
2023|42110000|HS00001728|2|36|G3|4|6|1|2|LV00001728|5|04|N
2023|43110000|HS00001729|1|63|G2|2|3|2|2|LV00001729|2|03|N
2023|41150000|HS00001730|1|91|G1|3|1|2|3|LV00001730|6|02|N
2023|45110000|HS00001731|2|46|G2|1|2|2|3|LV00001731|6|02|N
2023|41130000|HS00001732|2|84|G1|2|5|2|2|LV00001732|5|02|N
2023|47110000|HS00001733|1|54|G2|2|5|2|2|LV00001733|6|04|N
2023|42110000|HS00001734|1|32|G3|4|1|3|2|LV00001734|1|03|N
2023|28110000|HS00001735|1|57|G2|2|1|2|3|LV00001735|3|02|N
2023|11200000|HS00001736|2|57|G2|3|3|2|9|LV00001736|1|01|N
2023|46110000|HS00001737|1|21|G2|1|5|2|3|LV00001737|3|05|N
2023|11110000|HS00001738|2|55|G3|4|5|2|3|LV00001738|4|05|N
2023|11110000|HS00001739|1|32|G1|3|1|2|2|LV00001739|4|05|Y
2023|11110000|HS00001740|1|79|G2|1|6|4|3|LV00001740|1|04|N
2023|11140000|HS00001741|1|60|G1|2|2|2|1|LV00001741|1|05|N
2023|26110000|HS00001742|1|42|G1|3|2|2|2|LV00001742|6|04|N
2023|41110000|HS00001743|2|20|G2|2|3|2|2|LV00001743|2|05|N
2023|26110000|HS00001744|2|62|G2|4|5|3|2|LV00001744|3|05|N
2023|28110000|HS00001745|2|72|G1|3|2|2|2|LV00001745|4|03|N
2023|28110000|HS00001746|2|51|G3|3|4|2|9|LV00001746|1|02|N
2023|28110000|HS00001747|1|87|G2|2|2|2|3|LV00001747|2|05|N
2023|11140000|HS00001748|1|34|G3|4|1|3|3|LV00001748|4|05|N
2023|41130000|HS00001749|2|76|G2|3|1|2|3|LV00001749|2|03|N
2023|26140000|HS00001750|2|57|G2|3|3|4|3|LV00001750|5|05|N
2023|41130000|HS00001751|2|43|G2|3|1|3|2|LV00001751|4|01|N
2023|11140000|HS00001752|2|41|G2|3|4|1|1|LV00001752|6|05|N
2023|45110000|HS00001753|1|53|G2|4|5|2|3|LV00001753|4|01|N
2023|43110000|HS00001754|1|26|G3|1|4|4|1|LV00001754|5|01|N
2023|26140000|HS00001755|1|68|G2|3|3|2|3|LV00001755|2|01|N
2023|27110000|HS00001756|1|50|G3|1|2|2|1|LV00001756|5|01|N
2023|26140000|HS00001757|2|71|G1|2|1|2|2|LV00001757|6|01|N
2023|47110000|HS00001758|1|58|G2|2|1|1|2|LV00001758|5|02|N
2023|42110000|HS00001759|1|93|G2|1|1|2|3|LV00001759|5|02|N
2023|28110000|HS00001760|2|26|G2|3|4|3|3|LV00001760|3|03|N
2023|42110000|HS00001761|1|56|G2|2|2|2|1|LV00001761|4|05|N
2023|11140000|HS00001762|1|60|G2|2|4|1|1|LV00001762|4|03|N
2023|45110000|HS00001763|2|38|G3|4|3|2|9|LV00001763|2|02|N
2023|41150000|HS00001764|2|70|G2|2|2|2|1|LV00001764|2|01|N
2023|26140000|HS00001765|2|47|G1|1|3|2|3|LV00001765|4|05|N
2023|42110000|HS00001766|1|77|G1|4|3|2|3|LV00001766|4|02|N
2023|11110000|HS00001767|2|89|G1|1|1|5|3|LV00001767|5|05|N
2023|41110000|HS00001768|1|84|G2|4|1|3|1|LV00001768|4|04|N
2023|47110000|HS00001769|2|67|G2|3|6|2|3|LV00001769|4|05|N
2023|43110000|HS00001770|2|73|G2|2|1|2|9|LV00001770|4|01|N
2023|11110000|HS00001771|1|84|G3|3|2|2|2|LV00001771|4|04|N
2023|41150000|HS00001772|1|93|G3|4|3|2|3|LV00001772|3|04|N
2023|42110000|HS00001773|2|74|G2|4|3|3|1|LV00001773|1|05|N
2023|41110000|HS00001774|1|88|G2|2|5|4|9|LV00001774|5|04|N
2023|26140000|HS00001775|2|92|G2|1|5|5|1|LV00001775|3|01|N
2023|42110000|HS00001776|2|33|G2|1|4|2|2|LV00001776|5|03|N
2023|28110000|HS00001777|1|57|G2|4|2|2|1|LV00001777|6|03|N
2023|47110000|HS00001778|2|46|G1|3|6|2|9|LV00001778|3|03|N
2023|45110000|HS00001779|1|91|G3|3|1|1|2|LV00001779|1|02|N
2023|46110000|HS00001780|1|75|G2|3|2|2|1|LV00001780|1|05|N
2023|28110000|HS00001781|1|86|G2|4|3|4|1|LV00001781|4|02|N
2023|42110000|HS00001782|1|46|G2|3|3|3|3|LV00001782|6|03|N
2023|11170000|HS00001783|2|83|G2|2|4|3|1|LV00001783|6|03|N
2023|43110000|HS00001784|1|26|G2|1|1|2|2|LV00001784|6|04|N
2023|43110000|HS00001785|2|90|G2|2|6|2|2|LV00001785|1|03|N
2023|44130000|HS00001786|1|37|G1|4|1|2|3|LV00001786|1|05|N
2023|11110000|HS00001787|2|59|G2|1|3|2|2|LV00001787|6|05|N
2023|28110000|HS00001788|2|73|G2|1|4|2|3|LV00001788|5|03|N
2023|26110000|HS00001789|1|75|G1|4|6|2|1|LV00001789|6|02|N
2023|46110000|HS00001790|1|35|G3|3|4|2|2|LV00001790|6|04|N
2023|41130000|HS00001791|2|61|G3|1|4|2|1|LV00001791|5|05|N
2023|41150000|HS00001792|2|59|G2|1|2|4|2|LV00001792|3|05|Y
2023|28110000|HS00001793|1|78|G3|1|5|2|2|LV00001793|5|01|N
2023|11140000|HS00001794|2|44|G2|1|4|2|2|LV00001794|4|01|N
2023|41150000|HS00001795|2|77|G1|2|1|2|9|LV00001795|6|04|N
2023|41150000|HS00001796|1|66|G2|4|3|2|9|LV00001796|6|02|N
2023|27110000|HS00001797|2|76|G2|4|6|2|2|LV00001797|2|02|N
2023|41150000|HS00001798|1|85|G2|2|6|1|2|LV00001798|6|01|N
2023|27110000|HS00001799|2|52|G4|2|2|2|3|LV00001799|5|05|N
2023|42110000|HS00001800|2|52|G2|4|5|3|9|LV00001800|5|01|N
2023|26140000|HS00001801|1|79|G2|2|2|1|1|LV00001801|3|04|N
2023|44130000|HS00001802|1|78|G1|1|5|2|2|LV00001802|3|05|N
2023|46110000|HS00001803|1|85|G3|3|4|3|2|LV00001803|6|01|N
2023|41110000|HS00001804|2|61|G1|2|2|3|2|LV00001804|1|04|N
2023|11110000|HS00001805|1|67|G3|4|6|4|2|LV00001805|4|05|N
2023|42110000|HS00001806|2|24|G1|4|2|3|1|LV00001806|6|03|N
2023|46110000|HS00001807|2|54|G3|4|3|2|1|LV00001807|5|02|N
2023|43110000|HS00001808|1|38|G2|4|6|2|3|LV00001808|1|04|N
2023|27110000|HS00001809|1|83|G2|3|2|1|1|LV00001809|2|05|N
2023|41130000|HS00001810|2|29|G1|3|2|1|2|LV00001810|4|03|N
2023|27110000|HS00001811|2|78|G1|1|6|2|2|LV00001811|2|01|N
2023|44130000|HS00001812|1|82|G1|1|3|2|2|LV00001812|6|04|N
2023|43110000|HS00001813|1|55|G1|1|5|2|2|LV00001813|6|02|N
2023|41150000|HS00001814|2|70|G2|4|1|3|9|LV00001814|6|05|N
2023|27110000|HS00001815|2|63|G2|2|4|1|2|LV00001815|3|02|N
2023|11170000|HS00001816|2|71|G2|3|1|2|1|LV00001816|2|04|N
2023|41150000|HS00001817|1|71|G2|2|3|2|1|LV00001817|4|04|N
2023|26140000|HS00001818|2|38|G3|4|2|1|2|LV00001818|1|03|N
2023|46110000|HS00001819|1|71|G4|2|3|2|2|LV00001819|5|04|N
2023|11140000|HS00001820|2|87|G2|4|3|1|9|LV00001820|6|05|N
2023|45110000|HS00001821|2|43|G2|3|6|3|2|LV00001821|2|04|N
2023|44130000|HS00001822|1|42|G4|1|4|2|2|LV00001822|2|04|N
2023|41110000|HS00001823|1|41|G3|2|1|2|3|LV00001823|2|01|N
2023|47110000|HS00001824|1|88|G3|2|3|2|3|LV00001824|5|02|N
2023|43110000|HS00001825|1|86|G2|3|5|2|3|LV00001825|2|03|N
2023|11110000|HS00001826|1|46|G2|2|3|2|2|LV00001826|5|01|N
2023|27110000|HS00001827|2|90|G3|1|4|2|1|LV00001827|6|03|N
2023|45110000|HS00001828|1|77|G2|4|4|1|2|LV00001828|3|01|N
2023|44130000|HS00001829|1|50|G2|4|6|1|1|LV00001829|1|02|N
2023|11170000|HS00001830|2|81|G4|2|4|2|2|LV00001830|6|01|N
2023|11170000|HS00001831|2|88|G3|4|4|2|3|LV00001831|3|03|N
2023|46110000|HS00001832|2|85|G1|1|6|1|2|LV00001832|4|03|N
2023|11110000|HS00001833|2|55|G1|2|2|1|1|LV00001833|6|03|N
2023|47110000|HS00001834|2|36|G3|1|5|3|1|LV00001834|6|05|N
2023|41130000|HS00001835|1|32|G2|2|5|2|3|LV00001835|6|03|N
2023|44130000|HS00001836|2|82|G2|3|3|2|1|LV00001836|3|01|N
2023|11200000|HS00001837|1|74|G1|4|6|2|2|LV00001837|5|04|N
2023|26140000|HS00001838|1|73|G1|4|2|1|3|LV00001838|3|05|N
2023|43110000|HS00001839|1|23|G2|4|6|4|1|LV00001839|4|02|N
2023|11170000|HS00001840|1|92|G4|3|1|1|3|LV00001840|3|01|N
2023|11140000|HS00001841|1|28|G2|2|2|3|1|LV00001841|6|05|N
2023|41150000|HS00001842|1|63|G1|4|2|2|3|LV00001842|5|01|N
2023|11110000|HS00001843|1|90|G2|1|3|2|1|LV00001843|6|05|N
2023|46110000|HS00001844|2|38|G2|4|3|2|1|LV00001844|2|03|N
2023|42110000|HS00001845|2|58|G3|4|5|3|1|LV00001845|6|04|N
2023|43110000|HS00001846|2|83|G2|1|3|3|3|LV00001846|2|04|N
2023|41110000|HS00001847|1|39|G3|3|4|2|2|LV00001847|4|05|N
2023|41150000|HS00001848|1|27|G3|4|1|2|3|LV00001848|2|04|N
2023|47110000|HS00001849|2|56|G2|3|1|2|2|LV00001849|5|03|N
2023|11110000|HS00001850|1|79|G1|4|3|1|3|LV00001850|5|02|Y
2023|26110000|HS00001851|2|63|G4|2|1|2|2|LV00001851|5|05|Y
2023|42110000|HS00001852|1|53|G1|3|1|2|2|LV00001852|2|01|N
2023|11170000|HS00001853|1|67|G3|4|1|2|2|LV00001853|5|02|N
2023|26110000|HS00001854|1|23|G2|1|2|3|1|LV00001854|1|02|N
2023|11110000|HS00001855|2|46|G2|3|2|5|9|LV00001855|5|03|N
2023|11110000|HS00001856|1|85|G2|4|1|1|9|LV00001856|3|02|N
2023|28110000|HS00001857|1|49|G2|2|2|2|1|LV00001857|2|05|N
2023|42110000|HS00001858|1|92|G2|4|2|2|9|LV00001858|6|03|N
2023|11140000|HS00001859|1|61|G2|3|6|1|1|LV00001859|5|05|N
2023|47110000|HS00001860|2|90|G2|2|4|1|2|LV00001860|1|01|N
2023|44130000|HS00001861|2|66|G2|2|5|4|3|LV00001861|3|03|N
2023|42110000|HS00001862|1|51|G2|2|5|1|1|LV00001862|5|03|N
2023|11140000|HS00001863|1|89|G3|2|1|2|1|LV00001863|2|05|N
2023|41110000|HS00001864|1|40|G3|3|3|2|3|LV00001864|3|04|N
2023|46110000|HS00001865|1|49|G2|3|4|1|2|LV00001865|1|04|N
2023|26110000|HS00001866|2|74|G4|2|6|3|2|LV00001866|1|05|N
2023|41130000|HS00001867|2|85|G2|3|3|3|3|LV00001867|2|02|N
2023|41130000|HS00001868|2|34|G1|3|2|2|1|LV00001868|5|05|N
2023|42110000|HS00001869|2|94|G1|4|5|2|1|LV00001869|4|05|N
2023|46110000|HS00001870|2|52|G3|4|2|3|9|LV00001870|2|05|N
2023|11170000|HS00001871|2|45|G2|3|6|2|2|LV00001871|2|03|N
2023|11140000|HS00001872|2|29|G3|1|3|2|2|LV00001872|5|01|N
2023|11140000|HS00001873|2|22|G2|2|1|2|2|LV00001873|4|05|N
2023|26110000|HS00001874|2|61|G1|2|3|2|9|LV00001874|6|03|N
2023|27110000|HS00001875|2|65|G2|2|6|2|1|LV00001875|6|05|N
2023|45110000|HS00001876|1|27|G2|4|3|2|1|LV00001876|4|01|N
2023|41110000|HS00001877|2|87|G2|3|1|2|2|LV00001877|1|01|N
2023|43110000|HS00001878|2|60|G3|4|3|2|3|LV00001878|6|02|N
2023|41130000|HS00001879|1|24|G2|1|5|2|1|LV00001879|1|05|N
2023|47110000|HS00001880|2|83|G2|3|1|2|2|LV00001880|5|01|N
2023|26140000|HS00001881|2|34|G2|3|6|3|2|LV00001881|2|01|N
2023|42110000|HS00001882|1|70|G2|4|5|2|2|LV00001882|5|03|N
2023|26110000|HS00001883|2|70|G3|2|5|2|1|LV00001883|5|05|N
2023|11200000|HS00001884|2|80|G2|3|5|2|2|LV00001884|5|01|N
2023|47110000|HS00001885|1|80|G2|2|1|3|2|LV00001885|2|04|N
2023|11110000|HS00001886|1|93|G2|3|5|1|2|LV00001886|4|03|N
2023|26110000|HS00001887|1|26|G1|1|2|3|1|LV00001887|2|04|N
2023|27110000|HS00001888|1|47|G2|3|1|4|9|LV00001888|6|04|N
2023|11170000|HS00001889|1|47|G2|2|1|2|2|LV00001889|1|05|N
2023|44130000|HS00001890|2|48|G2|4|1|1|1|LV00001890|6|01|N
2023|27110000|HS00001891|1|37|G2|1|1|2|2|LV00001891|1|04|N
2023|28110000|HS00001892|2|37|G1|1|6|2|1|LV00001892|2|03|N
2023|26140000|HS00001893|1|92|G2|3|1|2|2|LV00001893|5|02|N
2023|46110000|HS00001894|2|87|G2|2|4|1|3|LV00001894|6|04|N
2023|28110000|HS00001895|1|71|G2|2|1|2|1|LV00001895|5|03|N
2023|44130000|HS00001896|1|61|G2|4|6|2|9|LV00001896|3|03|N
2023|41150000|HS00001897|2|55|G1|4|4|2|2|LV00001897|2|04|N
2023|47110000|HS00001898|2|71|G2|1|4|2|1|LV00001898|4|03|N
2023|41150000|HS00001899|1|84|G2|3|1|2|1|LV00001899|3|02|N
2023|47110000|HS00001900|1|51|G3|3|6|2|1|LV00001900|2|02|N
2023|42110000|HS00001901|1|60|G2|4|3|2|3|LV00001901|4|02|N
2023|11140000|HS00001902|2|88|G2|1|1|1|2|LV00001902|3|02|N
2023|11170000|HS00001903|2|88|G2|4|5|2|3|LV00001903|6|03|N
2023|44130000|HS00001904|2|37|G2|3|6|1|1|LV00001904|1|01|N
2023|11110000|HS00001905|1|37|G3|4|1|3|2|LV00001905|5|05|N
2023|11200000|HS00001906|2|35|G2|3|2|2|2|LV00001906|5|03|N
2023|44130000|HS00001907|2|22|G2|4|4|3|2|LV00001907|5|04|N
2023|27110000|HS00001908|1|72|G2|1|1|2|1|LV00001908|5|03|N
2023|11200000|HS00001909|2|52|G1|1|5|2|1|LV00001909|6|05|N
2023|11200000|HS00001910|2|22|G1|3|4|2|9|LV00001910|2|05|N
2023|26140000|HS00001911|2|35|G1|2|4|2|2|LV00001911|3|03|N
2023|45110000|HS00001912|1|59|G2|1|2|2|1|LV00001912|6|02|N
2023|28110000|HS00001913|1|82|G1|3|3|3|3|LV00001913|1|05|N
2023|47110000|HS00001914|1|69|G1|4|1|1|2|LV00001914|5|03|N
2023|43110000|HS00001915|1|59|G1|3|5|2|3|LV00001915|5|04|N
2023|26110000|HS00001916|2|33|G1|3|4|1|9|LV00001916|4|01|N
2023|11170000|HS00001917|2|41|G2|3|4|2|1|LV00001917|1|02|N
2023|47110000|HS00001918|2|78|G3|2|5|2|9|LV00001918|4|02|N
2023|46110000|HS00001919|1|78|G2|3|4|1|1|LV00001919|3|03|Y
2023|11170000|HS00001920|2|85|G1|4|3|1|1|LV00001920|1|03|N
2023|26140000|HS00001921|1|59|G2|1|5|2|2|LV00001921|5|05|N
2023|43110000|HS00001922|2|40|G2|2|6|2|3|LV00001922|5|01|N
2023|47110000|HS00001923|1|57|G1|1|6|2|1|LV00001923|4|05|Y
2023|46110000|HS00001924|2|87|G2|4|4|2|1|LV00001924|1|05|N
2023|26110000|HS00001925|2|33|G2|3|3|1|1|LV00001925|3|03|N
2023|46110000|HS00001926|1|83|G2|3|1|3|2|LV00001926|4|02|N
2023|43110000|HS00001927|2|94|G2|3|3|3|2|LV00001927|4|05|N
2023|28110000|HS00001928|2|81|G2|3|5|2|1|LV00001928|4|01|N
2023|27110000|HS00001929|2|69|G1|4|5|2|9|LV00001929|2|05|N
2023|44130000|HS00001930|2|50|G1|1|1|2|3|LV00001930|5|05|N
2023|45110000|HS00001931|2|84|G3|3|4|3|9|LV00001931|1|02|N
2023|46110000|HS00001932|2|32|G2|4|5|1|1|LV00001932|6|03|N
2023|28110000|HS00001933|1|76|G2|1|5|2|1|LV00001933|3|03|Y
2023|26110000|HS00001934|1|50|G3|3|6|2|2|LV00001934|5|04|N
2023|45110000|HS00001935|2|57|G2|1|1|3|2|LV00001935|1|04|N
2023|26140000|HS00001936|1|54|G1|1|3|5|2|LV00001936|5|05|N
2023|43110000|HS00001937|2|20|G2|2|1|2|1|LV00001937|6|01|N
2023|41110000|HS00001938|2|93|G1|4|5|2|3|LV00001938|6|05|N
2023|41130000|HS00001939|1|70|G2|2|4|2|2|LV00001939|3|05|N
2023|11200000|HS00001940|1|65|G2|2|3|2|2|LV00001940|3|04|N
2023|26110000|HS00001941|1|27|G1|4|5|2|2|LV00001941|6|02|N
2023|42110000|HS00001942|1|78|G1|4|6|2|1|LV00001942|4|04|N
2023|26110000|HS00001943|1|92|G2|3|2|2|1|LV00001943|6|03|N
2023|42110000|HS00001944|2|81|G2|1|5|4|9|LV00001944|2|02|N
2023|47110000|HS00001945|2|38|G1|4|6|2|2|LV00001945|3|02|N
2023|11140000|HS00001946|2|33|G1|2|1|2|1|LV00001946|2|03|N
2023|46110000|HS00001947|1|47|G2|3|5|2|1|LV00001947|3|04|N
2023|11170000|HS00001948|2|21|G3|3|1|1|1|LV00001948|6|02|N
2023|11170000|HS00001949|1|61|G3|2|5|2|9|LV00001949|6|02|N
2023|45110000|HS00001950|2|54|G2|3|5|2|3|LV00001950|4|02|N
2023|11200000|HS00001951|2|57|G2|3|6|3|2|LV00001951|1|03|N
2023|42110000|HS00001952|1|94|G2|1|4|2|9|LV00001952|3|05|N
2023|11140000|HS00001953|2|69|G2|1|2|2|2|LV00001953|3|02|N
2023|11140000|HS00001954|2|51|G1|4|5|2|3|LV00001954|5|05|N
2023|11200000|HS00001955|1|78|G1|1|2|2|2|LV00001955|2|01|N
2023|41110000|HS00001956|1|47|G3|2|1|2|3|LV00001956|4|03|N
2023|26110000|HS00001957|2|76|G2|2|1|2|9|LV00001957|5|05|N
2023|11200000|HS00001958|1|89|G1|2|6|1|2|LV00001958|4|02|N
2023|45110000|HS00001959|2|88|G2|2|3|2|1|LV00001959|6|02|N
2023|11170000|HS00001960|1|58|G2|4|1|2|1|LV00001960|2|04|N
2023|11140000|HS00001961|1|55|G2|1|1|4|1|LV00001961|4|02|N
2023|11140000|HS00001962|2|49|G2|4|1|3|1|LV00001962|3|01|N
2023|45110000|HS00001963|2|60|G3|3|5|2|2|LV00001963|3|01|N
2023|41110000|HS00001964|2|90|G2|4|1|3|2|LV00001964|3|03|N
2023|47110000|HS00001965|2|85|G3|3|5|2|1|LV00001965|4|03|N
2023|44130000|HS00001966|2|65|G2|4|4|4|9|LV00001966|4|01|N
2023|26110000|HS00001967|2|41|G2|1|2|2|1|LV00001967|4|02|N
2023|44130000|HS00001968|2|48|G3|3|6|2|1|LV00001968|6|04|N
2023|28110000|HS00001969|2|38|G2|3|3|2|1|LV00001969|4|03|N
2023|41130000|HS00001970|1|33|G3|4|3|4|9|LV00001970|4|04|N
2023|41110000|HS00001971|2|20|G3|1|5|4|2|LV00001971|6|04|N
2023|43110000|HS00001972|2|78|G2|3|4|2|1|LV00001972|2|05|N
2023|11200000|HS00001973|2|75|G1|3|5|2|1|LV00001973|2|01|N
2023|11140000|HS00001974|1|33|G2|1|4|2|2|LV00001974|1|03|N
2023|43110000|HS00001975|2|71|G2|3|6|3|9|LV00001975|2|02|N
2023|47110000|HS00001976|1|32|G3|2|3|2|2|LV00001976|1|04|N
2023|41130000|HS00001977|1|40|G1|2|2|1|2|LV00001977|2|02|N
2023|11140000|HS00001978|1|39|G2|3|1|2|2|LV00001978|4|01|N
2023|11140000|HS00001979|1|29|G2|3|2|2|1|LV00001979|5|05|N
2023|41130000|HS00001980|2|74|G2|3|5|2|2|LV00001980|4|03|N
2023|46110000|HS00001981|2|23|G3|2|6|3|2|LV00001981|6|01|N
2023|41150000|HS00001982|1|50|G2|4|2|4|3|LV00001982|6|02|N
2023|26140000|HS00001983|2|56|G2|1|1|2|1|LV00001983|2|04|N
2023|41150000|HS00001984|2|63|G2|2|5|3|1|LV00001984|2|03|N
2023|11170000|HS00001985|1|34|G2|2|5|2|2|LV00001985|3|05|N
2023|41110000|HS00001986|2|55|G2|2|1|2|3|LV00001986|6|01|N
2023|47110000|HS00001987|1|79|G1|2|1|1|2|LV00001987|6|01|N
2023|41150000|HS00001988|2|48|G1|4|3|2|3|LV00001988|2|04|N
2023|11140000|HS00001989|1|91|G3|1|3|5|3|LV00001989|1|02|N
2023|11200000|HS00001990|2|52|G2|3|1|2|9|LV00001990|5|05|N
2023|11140000|HS00001991|1|78|G2|2|4|2|2|LV00001991|6|04|N
2023|27110000|HS00001992|2|28|G2|1|3|1|9|LV00001992|6|01|N
2023|26110000|HS00001993|1|83|G2|1|5|2|3|LV00001993|6|05|N
2023|47110000|HS00001994|1|55|G1|2|6|2|2|LV00001994|2|05|N
2023|26140000|HS00001995|2|94|G2|2|1|2|2|LV00001995|5|02|N
2023|11110000|HS00001996|2|72|G1|2|3|3|1|LV00001996|5|04|Y
2023|28110000|HS00001997|1|75|G3|3|5|2|2|LV00001997|3|04|N
2023|43110000|HS00001998|1|31|G2|2|1|2|3|LV00001998|1|01|N
2023|42110000|HS00001999|2|62|G3|4|6|2|9|LV00001999|4|04|N
2023|47110000|HS00002000|1|75|G2|2|3|1|2|LV00002000|3|05|Y
2023|27110000|HS00002001|2|80|G3|4|5|1|9|LV00002001|2|03|N
2023|41110000|HS00002002|2|48|G2|4|4|2|1|LV00002002|1|05|N
2023|41130000|HS00002003|2|62|G1|3|6|3|9|LV00002003|1|04|N
2023|11110000|HS00002004|1|33|G3|1|1|2|2|LV00002004|2|04|N
2023|11110000|HS00002005|2|52|G3|4|6|3|2|LV00002005|1|03|N
2023|44130000|HS00002006|1|55|G3|4|4|4|2|LV00002006|6|04|N
2023|27110000|HS00002007|1|22|G4|3|5|1|9|LV00002007|1|05|N
2023|42110000|HS00002008|1|88|G2|2|5|2|1|LV00002008|3|03|N
2023|47110000|HS00002009|2|68|G2|3|4|1|2|LV00002009|6|03|N
2023|26110000|HS00002010|1|33|G3|3|3|1|3|LV00002010|1|01|N
2023|44130000|HS00002011|2|87|G1|4|5|2|1|LV00002011|4|03|N
2023|11200000|HS00002012|2|71|G3|3|4|1|2|LV00002012|2|05|N
2023|43110000|HS00002013|1|71|G3|4|6|2|2|LV00002013|2|04|N
2023|11170000|HS00002014|2|89|G2|4|5|2|3|LV00002014|3|04|N
2023|26140000|HS00002015|2|50|G2|4|4|2|9|LV00002015|4|01|N
2023|28110000|HS00002016|1|46|G2|2|4|2|1|LV00002016|5|05|N
2023|41110000|HS00002017|2|66|G3|4|2|3|2|LV00002017|4|03|N
2023|11110000|HS00002018|1|86|G1|4|5|3|2|LV00002018|1|03|N
2023|45110000|HS00002019|2|80|G2|2|2|3|2|LV00002019|2|01|N
2023|11110000|HS00002020|1|78|G2|1|4|2|1|LV00002020|4|05|N
2023|45110000|HS00002021|1|77|G3|4|5|2|1|LV00002021|2|04|N
2023|11200000|HS00002022|1|22|G2|3|3|2|2|LV00002022|1|02|N
2023|43110000|HS00002023|1|56|G2|2|6|2|1|LV00002023|4|03|N
2023|43110000|HS00002024|1|46|G1|3|1|1|3|LV00002024|2|05|N
2023|28110000|HS00002025|2|47|G2|1|2|3|1|LV00002025|6|05|N
2023|41130000|HS00002026|2|84|G3|4|2|4|9|LV00002026|6|02|N
2023|11140000|HS00002027|1|49|G2|1|6|5|3|LV00002027|1|04|N
2023|46110000|HS00002028|2|82|G2|2|4|2|2|LV00002028|5|01|N
2023|11170000|HS00002029|1|88|G2|3|2|1|3|LV00002029|6|03|N
2023|42110000|HS00002030|1|54|G2|3|6|1|9|LV00002030|4|03|N
2023|11110000|HS00002031|2|32|G2|1|3|3|3|LV00002031|4|04|N
2023|43110000|HS00002032|1|72|G3|3|2|2|2|LV00002032|3|01|N
2023|27110000|HS00002033|2|84|G2|1|6|3|2|LV00002033|3|02|N
2023|41110000|HS00002034|1|50|G2|4|1|4|3|LV00002034|1|02|Y
2023|11110000|HS00002035|1|34|G2|2|6|2|3|LV00002035|1|02|Y
2023|11200000|HS00002036|2|59|G3|2|1|2|2|LV00002036|5|04|N
2023|28110000|HS00002037|1|93|G1|3|4|3|2|LV00002037|4|01|N
2023|43110000|HS00002038|1|58|G1|1|4|2|1|LV00002038|2|04|N
2023|41150000|HS00002039|2|53|G2|1|6|2|3|LV00002039|3|01|N
2023|26110000|HS00002040|2|52|G4|4|6|2|3|LV00002040|4|03|N
2023|41150000|HS00002041|2|75|G2|3|6|2|1|LV00002041|2|05|N
2023|11200000|HS00002042|2|45|G2|1|6|5|1|LV00002042|2|05|N
2023|41130000|HS00002043|1|74|G2|3|6|1|9|LV00002043|6|05|N
2023|41130000|HS00002044|2|93|G2|4|4|2|1|LV00002044|3|03|N
2023|11200000|HS00002045|2|77|G4|4|6|4|3|LV00002045|3|03|N
2023|11200000|HS00002046|2|89|G2|2|5|2|2|LV00002046|1|05|N
2023|41110000|HS00002047|1|79|G2|3|3|2|2|LV00002047|1|01|N
2023|41130000|HS00002048|2|83|G3|4|6|4|1|LV00002048|4|05|N
2023|47110000|HS00002049|2|22|G2|2|1|2|1|LV00002049|2|01|N
2023|41110000|HS00002050|2|46|G2|4|1|1|2|LV00002050|2|01|N
2023|28110000|HS00002051|2|40|G2|4|1|1|2|LV00002051|2|01|N
2023|41110000|HS00002052|1|84|G1|2|4|1|3|LV00002052|5|02|N
2023|45110000|HS00002053|2|37|G4|4|1|2|9|LV00002053|6|05|N
2023|26140000|HS00002054|2|92|G3|1|2|1|3|LV00002054|2|02|N
2023|27110000|HS00002055|2|72|G2|2|2|2|2|LV00002055|2|03|N
2023|27110000|HS00002056|2|29|G3|2|2|3|2|LV00002056|5|05|N
2023|41150000|HS00002057|1|71|G1|1|1|2|1|LV00002057|4|05|N
2023|42110000|HS00002058|1|45|G1|3|2|2|2|LV00002058|5|03|N
2023|41110000|HS00002059|1|42|G1|3|2|1|2|LV00002059|5|02|N
2023|26110000|HS00002060|2|94|G3|2|5|2|3|LV00002060|5|03|N
2023|42110000|HS00002061|2|79|G1|4|4|2|2|LV00002061|1|03|N
2023|26110000|HS00002062|2|77|G1|1|2|1|1|LV00002062|4|02|N
2023|46110000|HS00002063|1|43|G1|4|1|4|2|LV00002063|3|04|N
2023|41150000|HS00002064|1|69|G2|3|4|3|2|LV00002064|6|05|N
2023|28110000|HS00002065|2|45|G2|4|2|2|3|LV00002065|4|01|N
2023|11200000|HS00002066|1|65|G2|1|5|2|2|LV00002066|5|05|N
2023|43110000|HS00002067|1|49|G3|4|2|2|2|LV00002067|6|04|N
2023|41150000|HS00002068|1|65|G4|1|6|2|1|LV00002068|5|01|N
2023|46110000|HS00002069|1|75|G2|3|1|2|9|LV00002069|4|04|N
2023|43110000|HS00002070|2|43|G3|4|6|3|2|LV00002070|4|03|N
2023|44130000|HS00002071|2|20|G3|1|5|4|3|LV00002071|1|01|N
