"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구원수","노인가구여부","가구주_만연령","입주형태코드","주택종류통합코드","자산","자산_금융자산","자산_실물자산","자산_실물자산_부동산_거주주택금액","부채","부채_금융부채_담보대출금액","순자산","경상소득(보완)","경상소득_공적이전소득(보완)","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_의료비","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_연간지급이자(조사2)","가구주_은퇴여부","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_은퇴_적정생활비충당여부"
2023,191300202,512.123570816,G2,4,G2,62,1,G2,88490,3850,84640,60000,6000,0,82490,11855,4032,10314,5980,360,150,1541,436,637,216,2,0,0,4
2023,191300232,475.172657203,G2,3,G2,36,1,G2,102800,2800,100000,90000,7700,5400,95100,12774,120,9113,5140,2400,500,3661,643,1968,250,1,300,500,
2023,191300242,430.741810397,G2,3,G2,48,1,G2,242872,11872,231000,110000,32000,27000,210872,22898,0,17590,5950,2400,80,5308,2855,1325,828,1,600,800,
2023,191300302,526.989837849,G2,3,G2,41,1,G2,48383,6503,41880,40000,8000,0,40383,6767,100,5367,2320,500,250,1400,344,851,205,1,250,350,
2023,191300312,554.710394738,G2,1,G2,28,2,G4,12710,12710,0,0,700,0,12010,5035,136,4080,1576,720,100,955,85,708,42,1,300,500,
2023,191300322,366.58460731,G2,3,G2,34,3,G3,2100,1600,500,0,0,0,2100,4656,229,3950,4716,1320,360,706,26,404,0,1,200,300,
2023,191300332,332.613972618,G2,4,G2,52,1,G3,77424,14424,63000,30000,14950,8450,62474,11540,40,9086,4050,1500,200,2454,941,877,441,1,200,300,
2023,191300352,413.166932888,G2,1,G1,91,1,G1,7100,100,7000,7000,0,0,7100,1023,610,1010,682,480,90,13,3,0,0,1,60,80,
2023,191300372,467.537406555,G2,2,G2,66,1,G1,64350,1200,63150,45000,20000,20000,44350,5820,1936,4624,1253,600,24,1196,82,114,980,1,200,300,
2023,191900201,485.996109772,G2,4,G2,49,1,G2,99008,18558,80450,60000,15000,0,84008,13340,0,10862,4650,1800,360,2478,757,1708,0,1,300,500,
2023,191900231,655.688443054,G2,3,G2,62,1,G2,69450,10250,59200,35000,8300,5300,61150,8006,600,6418,2676,1200,140,1588,374,818,396,1,200,400,
2023,191900311,308.011279661,G2,1,G1,66,5,G3,4809,4809,0,0,0,0,4809,3805,351,3640,1066,240,10,165,5,0,0,1,100,150,
2023,191900321,922.755908723,G2,4,G2,53,4,G1,11960,10560,1400,0,0,0,11960,7781,95,7295,2460,960,30,486,49,437,0,1,200,300,
2023,191900341,649.91332701,G2,1,G2,58,1,G2,226660,3160,223500,50000,25020,24520,201640,7106,2683,5907,2350,1200,50,1199,172,427,600,1,300,500,
2023,210000132,4058.749074773,G1,2,G2,39,2,G3,23090,22960,130,0,8900,6600,14190,4594,200,4056,3750,1220,400,538,38,312,188,1,200,300,
2023,210000142,3478.104537773,G1,2,G2,30,2,G3,9600,9600,0,0,5000,5000,4600,2907,293,2762,2285,720,40,145,1,48,96,1,250,400,
2023,210000152,1146.342732744,G1,2,G1,70,2,G3,35172,10172,25000,0,4000,0,31172,5630,822,5460,1909,660,500,170,51,119,0,1,150,150,
2023,210000162,1922.919217763,G1,3,G2,49,1,G1,70150,150,70000,70000,9000,2000,61150,9380,788,8116,3002,2000,106,1264,415,649,200,1,300,500,
2023,210000172,1617.919956003,G1,2,G1,86,1,G2,140200,200,140000,140000,0,0,140200,1018,228,677,1710,720,200,341,241,0,0,1,200,300,
2023,210000182,1580.520640316,G1,3,G2,82,1,G3,65100,2100,63000,45000,1000,0,64100,1780,744,1717,1376,960,120,63,60,3,0,2,0,0,5
2023,210000192,1755.861644839,G1,3,G2,55,3,G3,3439,3259,180,0,0,0,3439,2949,1989,2934,1680,600,10,15,1,14,0,2,0,0,3
2023,210000212,865.343830733,G2,1,G1,77,3,G2,1800,1800,0,0,0,0,1800,1380,664,1369,1018,450,70,11,1,0,0,1,100,150,
2023,210000222,857.026702944,G2,1,G1,67,3,G1,1760,1700,60,0,0,0,1760,2054,555,2000,1052,480,120,54,1,53,0,1,200,200,
2023,210000232,1671.637991368,G2,1,G2,52,3,G2,2342,2280,62,0,0,0,2342,2497,1553,2447,1839,620,10,50,1,49,0,1,200,300,
2023,210000252,808.799955661,G2,2,G2,64,3,G1,4050,2350,1700,0,1100,600,2950,4612,1410,4059,1900,480,40,553,130,257,166,1,140,180,
2023,210000262,985.418413173,G2,1,G1,77,1,G2,52500,5500,47000,47000,0,0,52500,2632,1707,2439,1154,490,150,193,123,0,0,2,0,0,3
2023,210000272,1333.247084361,G2,4,G2,48,1,G2,59346,6546,52800,30000,21442,14908,37904,9532,30,7576,3358,960,60,1956,129,549,810,1,200,350,
2023,210000282,2582.94951607,G2,3,G2,39,1,G2,58075,2475,55600,49000,13451,9251,44624,7821,175,6358,3069,960,120,1463,130,623,480,1,250,300,
2023,210000292,960.005933205,G2,2,G2,64,1,G2,55540,3490,52050,40000,32870,22450,22670,7336,1275,4745,2748,840,210,2591,422,493,1576,1,280,320,
2023,210000302,3043.574529652,G1,4,G2,56,1,G2,79710,16210,63500,60000,18280,18280,61430,9868,473,8138,2620,1200,120,1730,145,685,820,1,400,450,
2023,210000312,1852.965090541,G1,2,G2,61,2,G2,38030,38030,0,0,0,0,38030,5788,291,5357,1500,800,50,431,20,411,0,2,0,0,3
2023,210000332,4517.592792399,G1,1,G2,31,3,G2,8524,7024,1500,0,700,0,7824,5610,200,5305,1572,360,50,305,32,213,60,1,160,220,
2023,210000382,1654.392458159,G1,1,G1,87,4,G1,15,15,0,0,0,0,15,1286,1086,1286,1064,600,20,0,0,0,0,2,0,0,5
2023,210001102,1813.679795889,G1,1,G2,60,3,G1,620,620,0,0,0,0,620,3099,0,2792,1460,630,120,307,35,272,0,1,150,250,
2023,210100122,1544.663162349,G1,2,G2,53,3,G3,11090,9600,1490,0,0,0,11090,6108,300,5564,4150,1440,80,544,45,191,228,1,350,450,
2023,210100222,1055.383777558,G2,2,G2,54,3,G1,15365,14980,385,0,0,0,15365,6688,836,6078,2700,1300,60,610,20,480,0,1,200,350,
2023,210100252,862.574294141,G2,2,G2,71,1,G2,16880,880,16000,16000,0,0,16880,4779,1045,4625,1535,700,150,154,58,96,0,1,150,200,
2023,210100262,967.86912493,G2,2,G2,65,1,G2,19840,8840,11000,8000,0,0,19840,7289,1729,6788,3450,800,500,501,40,337,0,1,300,400,
2023,210100272,1213.467405593,G2,1,G1,84,5,G2,170,50,120,0,0,0,170,871,369,870,848,500,30,1,1,0,0,2,0,0,3
2023,210100292,1736.52922509,G2,4,G2,45,1,G2,119020,11720,107300,55000,23547,8500,95473,13841,0,11961,5880,2000,200,1880,645,635,350,1,300,500,
2023,210100302,3857.398291989,G1,3,G2,48,1,G2,137670,17520,120150,78000,37250,36500,100420,5431,300,3057,3590,1600,100,2374,189,685,1500,1,300,400,
2023,210100312,5229.240323836,G1,4,G2,54,1,G2,100930,8530,92400,70000,29200,16700,71730,15040,0,12203,6060,1200,700,2837,646,1341,400,1,300,300,
2023,210100352,2203.481839285,G1,1,G1,77,2,G3,4730,4730,0,0,0,0,4730,935,574,916,738,350,120,19,1,18,0,2,0,0,4
2023,210100362,1130.258787851,G1,2,G2,60,5,G2,6380,580,5800,0,64000,0,-57620,4027,0,3393,2960,1400,40,634,74,280,80,1,200,300,
2023,210100372,6396.332815894,G1,4,G2,36,3,G2,18350,16050,2300,0,20620,10900,-2270,8947,90,5711,4130,1440,50,3236,168,750,968,1,300,350,
2023,210101102,2860.669103699,G1,1,G2,35,3,G3,530,430,100,0,1400,0,-870,3671,69,3574,3190,1200,500,97,51,16,30,1,250,300,
2023,210101132,1692.061232465,G1,2,G2,64,1,G2,280680,55280,225400,225000,0,0,280680,9272,5399,8230,3520,1200,1000,1042,717,225,0,2,0,0,3
2023,210101162,3164.243953142,G1,2,G2,35,2,G3,24510,24510,0,0,12000,12000,12510,6053,0,4998,2180,700,120,1055,121,624,300,1,200,250,
2023,210200112,1606.31146861,G1,2,G2,68,1,G2,202000,4000,198000,95000,44000,0,158000,4181,688,3735,3054,1100,120,446,251,45,0,2,0,0,3
2023,210200142,1256.567564745,G1,4,G2,56,1,G3,72780,15660,57120,32000,3000,0,69780,15552,553,13788,4380,1800,100,1764,618,996,0,1,150,200,
2023,210200182,3397.864619133,G1,1,G2,44,3,G4,12174,11374,800,0,11000,8000,1174,4274,10,3073,1934,480,150,1201,27,397,672,1,250,400,
2023,210200192,4785.069105533,G1,1,G2,42,2,G1,21620,21620,0,0,11200,10000,10420,4973,0,3927,2760,600,10,1046,1,384,341,1,200,300,
2023,210200212,1391.588497903,G2,1,G2,61,3,G2,1000,1000,0,0,0,0,1000,1479,75,1478,1420,350,10,1,1,0,0,1,100,200,
2023,210200232,742.909260633,G2,2,G1,73,1,G1,30297,24190,6107,6000,0,0,30297,7125,880,5258,1779,1320,60,1867,475,192,0,1,100,150,
2023,210200242,1372.344189001,G2,1,G2,53,5,G1,300,300,0,0,0,0,300,2055,75,1895,1292,480,72,160,1,159,0,1,200,250,
2023,210200252,755.369631976,G2,2,G2,64,1,G3,49934,2004,47930,12000,107,0,49827,3813,381,3559,2838,722,55,254,68,111,0,1,200,250,
2023,210200262,248.263621777,G2,1,G2,34,2,G2,12600,12600,0,0,0,0,12600,2550,0,2028,1177,412,25,522,17,195,0,1,200,250,
2023,210200272,1192.091241549,G2,1,G1,80,5,G1,500,500,0,0,0,0,500,1058,517,1049,737,360,40,9,1,8,0,1,150,150,
2023,210200282,1265.31069876,G2,3,G2,33,1,G2,22830,780,22050,21000,13400,13100,9430,5233,470,4018,3890,960,250,1215,288,395,332,1,300,400,
2023,210200292,1020.056846277,G2,5,G2,43,1,G2,54125,225,53900,26500,13100,6500,41025,13158,643,11669,6060,1500,100,1489,243,534,652,1,250,350,
2023,210200332,3024.953178988,G1,1,G2,28,1,G2,33100,1100,32000,32000,15920,15920,17180,3039,0,2217,1632,600,300,822,60,262,400,1,400,750,
2023,210200342,2270.051985327,G1,3,G2,66,1,G2,50928,3508,47420,30000,4000,0,46928,9645,2325,8331,4708,1800,360,1314,158,398,586,1,200,250,
2023,210200362,1852.979296152,G1,2,G2,27,1,G2,34140,3640,30500,30000,18800,18800,15340,9186,20,6786,2695,1000,20,2400,494,808,468,1,300,400,
2023,210200382,7210.439877422,G1,1,G2,41,2,G1,8140,8140,0,0,0,0,8140,7460,30,7294,1950,1200,30,166,92,74,0,1,200,200,
2023,210201132,1375.797303119,G1,3,G2,58,3,G3,27640,27140,500,0,5000,5000,22640,7579,902,6751,2855,750,50,828,73,490,265,1,200,250,
2023,210201152,1010.060124353,G1,2,G1,66,1,G3,192200,3200,189000,189000,100000,0,92200,9523,445,8258,3584,1200,240,1265,610,335,20,2,0,0,3
2023,210201182,1500.88051824,G1,2,G2,65,1,G2,196610,26610,170000,120000,10000,9000,186610,6421,1336,5424,2120,840,100,997,403,150,444,2,0,0,4
2023,210300132,1430.08096276,G1,1,G2,54,3,G1,2470,2470,0,0,0,0,2470,3695,0,3302,1259,360,5,393,1,332,0,1,100,150,
2023,210300142,1660.293782612,G1,1,G2,26,2,G4,42700,42700,0,0,0,0,42700,2670,0,2661,1885,440,5,9,9,0,0,1,170,350,
2023,210300152,1125.17489846,G1,3,G2,74,3,G3,10250,10250,0,0,1000,0,9250,3884,760,3554,1440,500,10,330,27,241,62,2,0,0,4
2023,210300162,1204.241580755,G1,2,G2,28,2,G1,25100,25100,0,0,0,0,25100,6595,50,5928,960,240,1,667,98,569,0,1,200,300,
2023,210300192,1244.548354934,G1,4,G2,66,1,G1,68622,13622,55000,55000,0,0,68622,14170,1051,13421,3770,1800,400,749,323,126,0,1,250,350,
2023,210300202,727.237218887,G2,3,G2,55,3,G3,2829,1929,900,0,0,0,2829,14323,0,12607,4330,1200,350,1716,558,1138,0,1,200,270,
2023,210300212,661.472317737,G2,2,G2,61,1,G3,4155,255,3900,3900,0,0,4155,2918,113,2678,2104,840,400,240,25,215,0,2,0,0,4
2023,210300222,957.820507363,G2,4,G2,48,1,G2,38556,7256,31300,19000,6250,6250,32306,8148,1010,7532,4195,1020,600,616,43,390,133,1,250,350,
2023,210300242,1201.461401712,G2,2,G2,54,5,G2,1670,1670,0,0,0,0,1670,1469,1449,1468,1056,480,20,1,1,0,0,2,0,0,4
2023,210300262,743.345291728,G2,1,G1,81,1,G1,15027,27,15000,15000,200,0,14827,810,369,665,804,360,120,145,8,87,0,2,0,0,4
2023,210300272,771.451656799,G2,3,G2,64,4,G3,1093,1093,0,0,5460,0,-4367,5699,1490,4741,3222,1200,120,958,1,0,957,1,200,250,
2023,210300282,248.263621777,G2,1,G2,28,1,G3,4326,226,4100,4000,0,0,4326,2030,30,2015,1585,650,5,15,15,0,0,1,300,400,
2023,210300292,654.701226549,G2,2,G1,73,5,G1,120,20,100,0,4130,0,-4010,2936,823,2680,930,480,60,256,25,90,121,2,0,0,5
2023,210300312,1965.165686018,G1,1,G2,33,3,G1,4900,3500,1400,0,2,0,4898,7773,0,6203,1688,480,60,1570,860,648,12,1,150,300,
2023,210300322,2284.445568358,G1,1,G2,24,3,G1,1945,545,1400,0,170,0,1775,417,24,266,2222,600,10,151,61,86,4,1,200,300,
2023,210300342,2213.648830916,G1,2,G2,53,1,G2,103680,6680,97000,95000,5000,5000,98680,11323,0,8410,3228,1000,200,2913,1452,761,250,1,250,400,
2023,210300352,2373.597232356,G1,3,G2,33,2,G2,18816,18416,400,0,1400,0,17416,6647,1734,5269,897,130,75,1378,167,651,480,1,150,200,
2023,210300362,2025.687055873,G1,2,G1,72,1,G2,84960,3960,81000,80000,0,0,84960,5529,3624,5210,4501,2040,130,319,86,30,3,2,0,0,2
2023,210300372,1530.392769913,G1,2,G2,46,1,G1,47864,7450,40414,40000,27500,0,20364,10360,20,9290,1585,560,100,1070,371,579,0,1,300,500,
2023,210300382,1299.765368536,G1,2,G1,75,3,G3,294500,84200,210300,0,0,0,294500,22821,5375,19286,10400,3600,1000,3535,2802,533,0,1,500,500,
2023,210300392,1525.895236318,G1,3,G2,60,3,G3,202700,58600,144100,0,0,0,202700,12399,0,10534,4770,2400,10,1865,1028,787,0,1,300,300,
2023,210301122,1300.577852046,G1,2,G2,39,3,G3,7790,7550,240,0,0,0,7790,9062,25,7900,4790,1350,200,1162,294,868,0,1,250,550,
2023,210301132,1124.125496369,G1,3,G2,67,1,G3,33310,2610,30700,30000,0,0,33310,2192,1076,2066,1745,1080,20,126,76,0,0,2,0,0,4
2023,210301152,962.235725723,G1,2,G1,78,1,G3,149800,4800,145000,35000,7000,0,142800,7665,229,6156,1576,800,360,1509,1326,173,0,1,150,200,
2023,210301162,1256.788537237,G1,2,G2,39,2,G3,18070,17870,200,0,0,0,18070,5520,0,4661,4040,960,50,859,346,513,0,1,200,250,
2023,210301182,1029.963762873,G1,1,G1,67,1,G2,81500,9900,71600,70000,0,0,81500,8521,1180,7401,3524,1800,6,1120,718,402,0,1,200,350,
2023,210301192,1036.552468418,G1,1,G2,31,2,G3,42990,26990,16000,0,27000,12000,15990,4059,0,2977,1721,360,5,1082,34,328,576,1,200,200,
2023,210900131,1124.572945892,G1,1,G1,65,3,G1,1100,1100,0,0,0,0,1100,2694,326,2589,1890,600,50,105,2,103,0,1,200,250,
2023,210900161,960.776488406,G1,5,G2,49,1,G2,163784,18784,145000,140000,0,0,163784,11458,0,9030,6310,1800,100,2428,916,862,0,1,300,500,
2023,210900191,5511.648991373,G1,2,G2,40,1,G1,82000,200,81800,80000,57800,8300,24200,4855,0,3683,1960,800,60,1172,279,161,732,1,250,400,
2023,210900211,956.420528085,G2,2,G2,65,1,G3,11508,3008,8500,7000,0,0,11508,3478,864,3384,1680,600,60,94,41,0,0,1,200,250,
2023,210900221,1027.441417297,G2,2,G2,25,5,G2,20,20,0,0,0,0,20,2433,320,2433,2020,600,48,0,0,0,0,1,200,250,
2023,210900231,2027.662468553,G2,3,G2,58,1,G2,146184,11984,134200,70000,20500,20000,125684,13349,1030,10557,2240,1080,36,2792,986,1056,620,1,150,200,
2023,210900241,1379.235636879,G2,1,G2,52,3,G1,330,330,0,0,0,0,330,905,884,904,840,380,10,1,1,0,0,2,0,0,4
2023,210900261,943.879440889,G2,2,G1,74,1,G2,22310,7310,15000,15000,0,0,22310,1665,1463,1648,1620,700,500,17,17,0,0,2,0,0,5
2023,210900301,2674.735514593,G1,4,G2,44,1,G2,120000,16500,103500,100000,5500,0,114500,15791,80,10849,5100,1500,200,4942,3054,1138,300,1,200,300,
2023,210900331,1785.809479072,G1,2,G2,61,1,G3,19500,3500,16000,16000,8650,8650,10850,661,657,366,1364,750,264,295,2,6,227,2,0,0,5
2023,210900341,5783.276704183,G1,1,G2,39,2,G1,7200,7200,0,0,0,0,7200,5431,0,5293,1274,720,10,138,120,18,0,1,150,250,
2023,210900361,2339.821491754,G1,1,G2,61,3,G2,1350,1350,0,0,0,0,1350,2945,51,2800,1175,600,60,145,23,72,0,1,150,200,
2023,210900371,1687.253214498,G1,2,G1,81,1,G2,16860,360,16500,15000,5580,5580,11280,3936,1432,3605,2070,1200,150,331,53,28,210,1,250,350,
2023,210900381,4889.341992733,G1,3,G2,40,1,G2,51655,7755,43900,40000,7900,7900,43755,11353,140,9603,2720,1200,20,1750,602,968,180,1,400,600,
2023,211000102,2536.564518159,G1,1,G2,49,3,G1,1200,900,300,0,0,0,1200,10490,25,8334,1095,300,5,2156,1283,873,0,2,0,0,5
2023,211000122,1107.054584092,G1,2,G2,66,1,G3,48858,17558,31300,30000,6260,6260,42598,7260,588,6426,1480,400,90,834,252,452,130,1,150,200,
2023,211000132,836.036776337,G1,3,G2,48,2,G2,154420,148420,6000,0,0,0,154420,14289,230,11790,5499,1200,20,2499,376,123,0,1,600,1000,
2023,211000162,2144.073617605,G1,4,G2,55,3,G2,6150,6150,0,0,8070,3000,-1920,7779,1087,6951,5702,1200,90,828,1,402,425,1,250,300,
2023,211000182,1078.597209924,G1,2,G1,80,1,G1,59865,4615,55250,35000,1069,0,58796,4429,1065,4083,1746,1000,200,346,96,50,0,2,0,0,3
2023,211000202,1556.32727831,G2,4,G2,58,1,G1,18624,3059,15565,15500,5120,5120,13504,6936,800,6009,3849,1800,40,927,30,508,120,1,250,300,
2023,211000232,2888.657169665,G2,4,G2,39,2,G2,169755,74755,95000,0,64000,0,105755,10896,840,9134,5108,2400,100,1762,633,529,600,1,350,450,
2023,211000242,1587.462146108,G2,3,G2,58,1,G2,162550,70650,91900,90000,0,0,162550,22767,0,16382,5450,2000,500,6385,2284,2405,0,1,400,500,
2023,211000252,1151.308106879,G2,1,G2,60,5,G3,350,70,280,0,0,0,350,1311,110,1177,852,360,50,134,107,27,0,1,150,200,
2023,211000262,746.535814387,G2,2,G2,77,1,G1,18420,350,18070,18000,700,0,17720,3000,638,2898,1274,600,20,102,42,60,0,1,100,150,
2023,211000272,890.307447442,G2,1,G1,72,3,G1,1100,1100,0,0,0,0,1100,875,875,870,631,300,12,5,0,5,0,2,0,0,4
2023,211000292,988.678954276,G2,2,G1,79,1,G2,92578,2578,90000,90000,29700,29700,62878,3294,1652,2314,1695,750,85,980,90,74,786,1,180,200,
2023,211000312,1499.876164406,G1,2,G2,67,2,G3,76460,15760,60700,0,11600,10000,64860,5276,1094,4802,3958,1200,240,474,101,13,360,1,200,300,
2023,211000322,4138.904575077,G1,2,G2,35,3,G2,18200,12200,6000,0,8000,0,10200,7417,0,6155,1552,360,12,1262,142,696,300,1,300,400,
2023,211000342,3031.702387248,G1,3,G2,53,3,G2,7876,7376,500,0,870,0,7006,6234,0,5580,2870,1200,60,654,79,525,50,1,150,200,
2023,211000352,1018.837705641,G1,6,G2,64,2,G2,566570,172070,394500,0,120000,0,446570,54372,400,44346,15520,4300,1200,10026,5472,4084,0,1,500,700,
2023,211000362,1750.521307904,G1,2,G2,61,3,G2,3460,3460,0,0,0,0,3460,3499,717,3216,1470,720,36,283,41,242,0,1,100,150,
2023,211000372,2830.330625902,G1,4,G2,31,2,G1,12780,11230,1550,0,7000,7000,5780,6709,566,6122,6140,2500,20,587,61,164,362,1,200,500,
2023,211000382,5763.210560672,G1,5,G2,33,3,G1,12348,12348,0,0,1000,0,11348,3758,1505,3382,2640,1000,30,376,1,165,160,1,200,300,
2023,211100102,2107.498147025,G1,3,G2,44,3,G3,16128,15828,300,0,12000,12000,4128,6922,193,6407,3278,1200,50,515,16,113,216,1,300,400,
2023,211100112,2498.994006269,G1,4,G2,61,1,G3,64816,14016,50800,50000,7000,7000,57816,7542,600,6562,4970,1800,10,980,77,263,240,1,300,400,
2023,211100152,2133.027106901,G1,4,G2,58,2,G1,31850,21550,10300,0,735,0,31115,9175,0,8773,4420,1200,100,402,32,272,48,1,250,280,
2023,211100172,2416.67593139,G1,2,G2,63,1,G2,80712,20112,60600,60000,0,0,80712,9871,968,8904,3010,1400,400,967,411,556,0,1,150,200,
2023,211100202,1176.415602554,G2,3,G2,67,1,G2,149530,25280,124250,83000,40000,40000,109530,14514,1523,12241,3380,1200,300,2273,465,608,1200,1,200,300,
2023,211100232,1910.351084008,G2,4,G2,58,1,G3,22930,1080,21850,18000,6180,2190,16750,6759,0,5887,3950,1200,120,872,96,500,164,1,250,300,
2023,211100242,447.035978592,G2,1,G2,35,3,G2,2462,2432,30,0,0,0,2462,1414,100,1357,1000,240,100,57,2,43,0,1,150,200,
2023,211100252,1892.786291921,G2,4,G2,47,1,G2,62355,11525,50830,49300,19846,9516,42509,9389,0,7572,4204,1560,166,1817,709,705,233,1,150,200,
2023,211100262,1023.253969668,G2,1,G2,63,3,G1,524,524,0,0,534,0,-10,1045,841,965,738,240,5,80,0,0,80,2,0,0,5
2023,211100272,476.162145733,G2,1,G1,70,3,G1,246,246,0,0,0,0,246,866,866,866,1054,240,20,0,0,0,0,2,0,0,4
2023,211100322,5636.791273632,G1,1,G1,67,3,G2,1380,1380,0,0,0,0,1380,813,797,812,564,240,60,1,1,0,0,2,0,0,5
2023,211100332,6967.364677991,G1,5,G2,65,1,G2,118625,3945,114680,113000,53520,53500,65105,14807,1146,12151,5790,1750,1200,2656,481,625,1480,1,350,350,
2023,211100342,4535.714974508,G1,3,G2,38,1,G2,151270,26270,125000,120000,44000,34000,107270,23350,240,16422,5116,1450,150,6928,3743,1650,1460,1,350,500,
2023,211100352,1991.478600564,G1,5,G2,63,1,G2,343165,21865,321300,300000,0,0,343165,91005,1193,52707,12340,6000,1000,38298,28877,4911,0,1,400,500,
2023,211100362,3547.777928788,G1,2,G1,69,2,G2,4100,3550,550,0,39500,0,-35400,7511,550,6902,1752,720,30,609,180,273,0,1,150,300,
2023,211100382,4420.005695664,G1,3,G2,44,1,G2,226500,6000,220500,77000,100000,60000,126500,18600,110,10992,7286,2400,500,7608,2127,1117,2814,1,250,500,
2023,211100392,3140.478349999,G1,1,G1,68,3,G3,679,679,0,0,100,0,579,2629,369,2548,810,360,40,81,1,80,0,1,150,250,
2023,211200102,1186.278498381,G1,2,G2,61,2,G3,15000,11700,3300,0,0,0,15000,1042,0,-141,1660,560,100,1183,80,1103,0,1,250,300,
2023,211200112,1395.611702911,G1,1,G2,25,3,G4,14830,13030,1800,0,12770,10000,2060,1340,20,1320,2380,500,10,20,1,0,4,1,200,400,
2023,211200132,1334.256506113,G1,3,G2,52,3,G1,13730,13550,180,0,15000,5000,-1270,8953,0,6430,2810,600,120,2523,981,1102,400,1,300,400,
2023,211200142,1484.564987072,G1,2,G2,50,3,G1,2900,2900,0,0,1500,0,1400,1797,619,1497,1610,500,100,300,1,19,280,1,150,200,
2023,211200162,811.474597815,G1,1,G1,67,3,G1,1300,1300,0,0,0,0,1300,3113,1113,3012,1735,480,50,101,1,0,0,1,150,300,
2023,211200172,2041.213543505,G1,1,G2,36,2,G1,27780,25980,1800,0,9000,9000,18780,5523,0,4459,2930,720,100,1064,340,484,200,1,250,350,
2023,211200202,248.263621777,G2,1,G2,29,3,G2,1390,690,700,0,0,0,1390,1391,130,1178,2137,720,15,213,31,132,0,1,300,400,
2023,211200212,344.973871694,G2,1,G2,46,3,G3,8730,6580,2150,0,0,0,8730,3019,5,2287,2428,840,10,732,109,87,0,1,200,250,
2023,211200242,1275.590358133,G2,3,G2,54,1,G2,112544,25144,87400,82500,8036,5900,104508,9875,19,8739,7560,800,500,1136,301,643,192,1,300,450,
2023,211200252,1034.487931171,G2,2,G2,54,1,G3,15250,8350,6900,6500,100,0,15150,3083,0,2725,2616,1080,84,358,34,274,0,1,200,250,
2023,211200262,1219.036894948,G2,2,G2,40,1,G3,14500,7000,7500,7500,0,0,14500,3335,28,2879,1866,920,40,456,26,330,0,1,160,270,
2023,211200272,1369.025866811,G2,1,G1,93,5,G2,11940,5510,6430,0,0,0,11940,3198,2799,3141,1635,700,100,57,14,11,0,2,0,0,3
2023,211200292,404.618636958,G2,3,G2,61,1,G2,24165,2965,21200,20000,10400,10400,13765,3663,1137,2917,3010,900,100,746,55,295,376,1,180,250,
2023,211200332,2572.027754673,G1,3,G2,55,1,G2,326760,66560,260200,120000,3500,0,323260,23222,0,16334,4870,1200,300,6888,5180,1478,0,1,500,700,
2023,211200372,2363.403077184,G1,4,G2,59,1,G2,306618,97218,209400,128400,0,0,306618,20726,0,16141,8420,2900,100,4585,781,1594,125,1,400,500,
2023,211200382,1552.609348425,G1,2,G2,52,1,G3,36530,530,36000,27000,10300,10300,26230,8214,0,6729,2870,960,240,1485,296,589,420,1,200,300,
2023,211200392,856.530476085,G1,1,G2,58,3,G1,1900,1650,250,0,1450,0,450,4608,66,4240,2020,720,222,368,74,193,1,1,150,300,
2023,211300102,898.944065731,G1,1,G1,80,5,G1,5,5,0,0,0,0,5,1283,682,1282,949,600,200,1,1,0,0,2,0,0,4
2023,211300122,1246.01920505,G1,4,G2,62,1,G3,90436,48936,41500,30000,2000,2000,88436,12493,60,10465,3940,1800,20,2028,612,1116,300,1,200,300,
2023,211300132,1142.948103256,G1,3,G2,48,3,G1,9136,9136,0,0,300,0,8836,2855,15,2625,3311,1200,25,230,9,151,0,1,200,300,
2023,211300172,962.235725723,G1,2,G1,76,2,G1,123440,9250,114190,0,0,0,123440,3676,2326,3503,2556,360,1520,173,151,0,0,2,0,0,4
2023,211300182,1621.150547094,G1,4,G2,39,2,G2,124000,40000,84000,0,73000,0,51000,10408,240,7566,7500,1500,240,2842,481,1218,643,1,200,400,
2023,211300192,1540.213210411,G1,3,G2,68,1,G2,68200,1200,67000,62000,0,0,68200,8869,0,7266,1908,360,50,1603,486,1117,0,2,0,0,4
2023,211300212,327.009567892,G2,1,G2,37,3,G4,8100,7900,200,0,2300,0,5800,5402,0,4634,2800,1200,30,768,74,476,8,1,200,200,
2023,211300222,743.345291728,G2,1,G1,65,2,G1,21000,16000,5000,0,0,0,21000,460,354,224,415,300,5,236,2,234,0,2,0,0,4
2023,211300232,725.958477807,G2,4,G2,39,1,G3,51288,6988,44300,16000,3480,3480,47808,12057,400,10369,4354,1440,150,1688,418,740,480,1,400,500,
2023,211300242,754.633692728,G2,1,G2,37,3,G3,7790,7390,400,0,0,0,7790,4880,0,4170,3132,1200,170,710,188,422,0,1,120,200,
2023,211300252,1187.609540269,G2,3,G2,42,2,G2,64530,57220,7310,0,0,0,64530,9971,70,7703,6320,1440,150,2268,420,1088,0,1,400,500,
2023,211300262,513.96725431,G2,2,G2,63,1,G2,373165,23210,349955,240000,36530,33000,336635,13713,3835,9781,8000,2800,600,3932,1814,240,1748,1,500,700,
